"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     
          0,           0,         717,      -4.197058233,     -0.6234334185,     -0.7247038311,      0.2660023755,       2.881795475
          0,           0,         718,      -4.202058867,      -0.623701744,     -0.7246041519,      0.2658786809,       2.881507905
          0,           0,         719,      -4.207284027,     -0.6239229398,     -0.7245183103,      0.2657683598,       2.881236458
          0,           0,         720,      -4.212643014,     -0.6240963889,     -0.7244693252,      0.2657094743,       2.880998439
          0,           0,         721,      -4.218053787,     -0.6242267929,     -0.7244706127,      0.2656252265,       2.880760318
          0,           0,         722,      -4.223473681,     -0.6243212041,      -0.724519998,      0.2655496167,       2.880545561
          0,           0,         723,      -4.228907155,      -0.624387884,     -0.7246048687,       0.265359986,       2.880291151
          0,           0,         724,      -4.234383911,      -0.624434837,     -0.7247132343,      0.2650663658,       2.879996834
          0,           0,         725,      -4.239933698,     -0.6244685354,     -0.7248405282,      0.2645494193,       2.879580811
          0,           0,         726,       -4.24557221,     -0.6244932238,     -0.7249900993,      0.2640933847,        2.87919925
          0,           0,         727,      -4.251307988,     -0.6245116078,     -0.7251678665,      0.2636745041,       2.878845258
          0,           0,         728,      -4.257155249,      -0.624525916,     -0.7253771432,      0.2633448225,       2.878509517
          0,           0,         729,      -4.263146582,     -0.6245401669,     -0.7256170246,       0.263163903,       2.878240015
          0,           0,         730,      -4.269321381,     -0.6245571084,       -0.72588325,      0.2630843421,       2.878015545
          0,           0,         731,      -4.275714511,     -0.6245779464,     -0.7261709122,         0.2631096,       2.877814063
          0,           0,         732,      -4.282339525,     -0.6246046973,     -0.7264762389,      0.2631069658,         2.8775502
          0,           0,         733,      -4.289167417,     -0.6246401818,      -0.726799948,      0.2632057893,       2.877307796
          0,           0,         734,      -4.296114501,     -0.6246865505,     -0.7271499292,      0.2632582014,       2.876999365
          0,           0,         735,      -4.303039469,       -0.62474456,     -0.7275401792,      0.2630743701,       2.876642704
          0,           0,         736,      -4.309779877,     -0.6248133948,     -0.7279848577,      0.2629055129,       2.876289434
          0,           0,         737,       -4.31620552,     -0.6248908832,     -0.7284891741,      0.2627640295,       2.875930588
          0,           0,         738,        -4.3222799,     -0.6249745629,     -0.7290410078,      0.2627167452,       2.875630198
          0,           0,         739,      -4.328080177,      -0.625061217,     -0.7296112842,      0.2626200711,       2.875316603
          0,           0,         740,      -4.333745985,      -0.625146782,     -0.7301683753,      0.2624553307,       2.874951542
          0,           0,         741,      -4.339395867,     -0.6252274028,     -0.7306962664,      0.2621795595,       2.874558344
          0,           0,         742,      -4.345069357,     -0.6252993758,      -0.731199917,      0.2618323026,       2.874130933
          0,           0,         743,      -4.350741449,     -0.6253606363,     -0.7316953572,        0.26145754,       2.873681395
          0,           0,         744,      -4.356379174,     -0.6254118354,     -0.7321953947,      0.2611051916,       2.873257674
          0,           0,         745,      -4.361987856,     -0.6254568046,     -0.7327033269,      0.2608086523,       2.872831664
          0,           0,         746,      -4.367618932,      -0.625502076,     -0.7332157441,      0.2606360657,       2.872478551
          0,           0,         747,      -4.373359068,     -0.6255583012,     -0.7337278639,       0.260636313,       2.872213874
          0,           0,         748,      -4.379266425,     -0.6256346035,     -0.7342374865,      0.2607262461,       2.871999376
          0,           0,         749,      -4.385334889,     -0.6257368255,     -0.7347478352,      0.2608102984,       2.871735905
          0,           0,         750,      -4.391471419,     -0.6258685302,      -0.735268058,      0.2609382173,       2.871482908
          0,           0,         751,      -4.397493077,      -0.626031709,     -0.7358128717,      0.2611028093,       2.871202878
          0,           0,         752,      -4.403150497,     -0.6262242558,     -0.7364003994,      0.2611467647,       2.870900248
          0,           0,         753,      -4.408193194,     -0.6264400247,     -0.7370455642,       0.261053102,       2.870564678
          0,           0,         754,      -4.412472909,     -0.6266696513,     -0.7377500366,      0.2609973434,       2.870225863
          0,           0,         755,      -4.416030937,       -0.62690315,     -0.7384950686,      0.2609971813,       2.869943657
          0,           0,         756,      -4.419120527,     -0.6271312021,     -0.7392397942,      0.2610619313,       2.869722617
          0,           0,         757,      -4.422093722,     -0.6273455814,      -0.739936909,      0.2610083086,       2.869435591
          0,           0,         758,      -4.425217053,     -0.6275409574,     -0.7405588303,      0.2608490593,       2.869087223
          0,           0,         759,      -4.428525702,     -0.6277144514,     -0.7411131685,      0.2606255433,       2.868747976
          0,           0,         760,       -4.43184324,     -0.6278661897,     -0.7416325199,      0.2603414934,       2.868368827
          0,           0,         761,      -4.434939795,     -0.6279997722,      -0.742147893,      0.2600284343,       2.867970284
          0,           0,         762,      -4.437699607,      -0.628122406,     -0.7426701721,      0.2597133308,       2.867541483
          0,           0,         763,      -4.440170952,     -0.6282441387,     -0.7431924384,      0.2594429957,       2.867144413
          0,           0,         764,       -4.44249879,     -0.6283764064,     -0.7437038174,      0.2593228946,       2.866823254
          0,           0,         765,      -4.444823061,     -0.6285301056,     -0.7441998585,      0.2593360962,       2.866564511
          0,           0,         766,      -4.447221953,     -0.6287155627,     -0.7446852528,      0.2594587843,       2.866356062
          0,           0,         767,      -4.449636582,     -0.6289372271,     -0.7451724596,      0.2595324408,       2.866076903
          0,           0,         768,      -4.451878522,     -0.6291932364,     -0.7456795311,      0.2596214154,       2.865770591
          0,           0,         769,       -4.45367767,     -0.6294780746,     -0.7462256251,      0.2598037065,       2.865485211
          0,           0,         770,      -4.454755594,     -0.6297829067,     -0.7468261557,      0.2599135059,        2.86518564
          0,           0,         771,      -4.454926778,     -0.6300947319,     -0.7474861995,      0.2599047136,       2.864871875
          0,           0,         772,      -4.454202368,     -0.6303984526,     -0.7481934053,       0.259910905,        2.86459174
          0,           0,         773,       -4.45284539,     -0.6306808961,     -0.7489154599,      0.2599988735,       2.864370778
          0,           0,         774,      -4.451334765,      -0.630931801,     -0.7496010686,      0.2601028857,       2.864186025
