"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         273,      -5.872890281,      -2.192191575,      -4.768972139,     -0.4200301813,      -6.967803096
          0,           0,         274,      -5.874036051,      -2.193171483,      -4.767892558,     -0.4210649509,      -6.965113968
          0,           0,         275,      -5.875186736,      -2.194151787,      -4.766780438,      -0.422102372,      -6.962460938
          0,           0,         276,      -5.876342176,      -2.195132467,      -4.765604884,     -0.4231423992,      -6.959838615
          0,           0,         277,      -5.877502004,      -2.196113461,      -4.764345836,      -0.424184894,      -6.957242468
          0,           0,         278,      -5.878665689,      -2.197094639,      -4.762996748,     -0.4252296182,       -6.95426228
          0,           0,         279,      -5.879832582,      -2.198075791,      -4.761560131,      -0.426276236,       -6.95060109
          0,           0,         280,       -5.88100196,      -2.199056969,      -4.760045132,     -0.4273237715,      -6.947441696
          0,           0,         281,      -5.882174448,      -2.200038034,      -4.758453051,     -0.4283725333,      -6.944552868
          0,           0,         282,      -5.883350164,      -2.201018839,      -4.756795557,     -0.4294224103,      -6.941771553
          0,           0,         283,      -5.884528947,      -2.201999276,      -4.755076171,     -0.4304730614,      -6.939042883
          0,           0,         284,      -5.885710895,      -2.202979296,      -4.753292652,     -0.4315243121,       -6.93635155
          0,           0,         285,      -5.886896299,      -2.203958907,      -4.751442674,      -0.432576163,      -6.933692016
          0,           0,         286,      -5.888085404,      -2.204938149,      -4.749526971,     -0.4336286896,      -6.931061448
          0,           0,         287,      -5.889278288,      -2.205917064,      -4.747551222,     -0.4346819755,      -6.928454406
          0,           0,         288,      -5.890474811,      -2.206895656,      -4.745528824,     -0.4357360449,      -6.925868817
          0,           0,         289,      -5.891674624,      -2.207873865,      -4.743480664,     -0.4367908295,      -6.923198791
          0,           0,         290,      -5.892877212,      -2.208851535,      -4.741432155,     -0.4378461634,      -6.919821461
          0,           0,         291,      -5.894081916,      -2.209828605,      -4.739408692,     -0.4389014429,      -6.916727891
          0,           0,         292,      -5.895288822,      -2.210804941,       -4.73742781,     -0.4399566079,      -6.913877992
          0,           0,         293,      -5.896498046,       -2.21178037,      -4.735503476,     -0.4410115868,      -6.911136953
          0,           0,         294,      -5.897709536,       -2.21275475,      -4.733639841,     -0.4420661304,      -6.908442398
          0,           0,         295,      -5.898923419,      -2.213728005,      -4.731830793,     -0.4431200521,      -6.905779499
          0,           0,         296,      -5.900140083,      -2.214700137,      -4.730063707,     -0.4441733459,      -6.903142954
          0,           0,         297,      -5.901359971,      -2.215671207,      -4.728322063,      -0.445226117,      -6.900530425
          0,           0,         298,      -5.902583422,      -2.216641304,      -4.726590056,     -0.4462785162,      -6.897940909
          0,           0,         299,      -5.903810576,      -2.217610509,      -4.724856068,     -0.4473306823,      -6.895367725
          0,           0,         300,      -5.905041316,       -2.21857885,      -4.723113707,     -0.4483826716,      -6.892794732
          0,           0,         301,      -5.906275277,      -2.219546282,      -4.721362376,     -0.4494343582,      -6.889916739
          0,           0,         302,       -5.90751204,      -2.220512687,      -4.719605164,     -0.4504855311,      -6.886846792
          0,           0,         303,      -5.908751145,      -2.221477967,      -4.717845183,     -0.4515357544,      -6.883975412
          0,           0,         304,      -5.909992536,       -2.22244195,      -4.716081525,      -0.452584865,      -6.881257057
          0,           0,         305,      -5.911236201,      -2.223404452,      -4.714312145,     -0.4536326575,      -6.878588751
          0,           0,         306,      -5.912482083,      -2.224365343,      -4.712529876,     -0.4546787997,      -6.875948741
          0,           0,         307,      -5.913730453,       -2.22532457,      -4.710724108,     -0.4557231222,      -6.873331106
          0,           0,         308,      -5.914981811,      -2.226282163,       -4.70888323,     -0.4567656226,       -6.87073349
          0,           0,         309,      -5.916236697,      -2.227238217,      -4.706997106,     -0.4578064092,      -6.868155212
          0,           0,         310,      -5.917495568,      -2.228192861,      -4.705060085,     -0.4588456559,       -6.86559487
          0,           0,         311,      -5.918758688,      -2.229146212,      -4.703072315,     -0.4598835362,      -6.863039895
          0,           0,         312,      -5.920026067,      -2.230098335,      -4.701040824,     -0.4609201339,      -6.860484142
          0,           0,         313,      -5.921297526,      -2.231049218,      -4.698978673,     -0.4619554211,       -6.85769867
          0,           0,         314,      -5.922572759,      -2.231998775,       -4.69690077,     -0.4629892329,      -6.854776135
          0,           0,         315,      -5.923851448,      -2.232946896,      -4.694821663,      -0.464021243,      -6.852030774
          0,           0,         316,      -5.925133596,      -2.233893403,      -4.692753502,     -0.4650513205,      -6.849379347
          0,           0,         317,      -5.926419146,      -2.234838115,      -4.690704716,     -0.4660792346,      -6.846760094
          0,           0,         318,      -5.927708107,      -2.235780896,      -4.688677484,     -0.4671046966,      -6.844161106
          0,           0,         319,      -5.929000827,      -2.236721689,      -4.686669038,      -0.468127564,       -6.84157864
          0,           0,         320,       -5.93029788,      -2.237660521,      -4.684673444,     -0.4691478396,      -6.839011603
          0,           0,         321,      -5.931599925,      -2.238597498,      -4.682683709,     -0.4701656423,      -6.836460116
          0,           0,         322,      -5.932907585,      -2.239532768,       -4.68069396,     -0.4711811739,      -6.833920024
          0,           0,         323,      -5.934221333,      -2.240466486,      -4.678700465,     -0.4721946571,      -6.831383373
          0,           0,         324,      -5.935541415,      -2.241398766,      -4.676703303,     -0.4732062431,      -6.828853219
          0,           0,         325,      -5.936867918,      -2.242329654,      -4.674706046,     -0.4742160214,       -6.82624756
          0,           0,         326,      -5.938200709,      -2.243259111,      -4.672713201,     -0.4752239456,      -6.823435121
          0,           0,         327,      -5.939539529,       -2.24418705,      -4.670729818,     -0.4762297826,      -6.820740584
          0,           0,         328,      -5.940884315,      -2.245113321,      -4.668759117,     -0.4772333471,      -6.818132526
          0,           0,         329,      -5.942235058,      -2.246037743,      -4.666801453,     -0.4782344553,      -6.815553063
          0,           0,         330,      -5.943591677,      -2.246960162,      -4.664853936,     -0.4792328071,      -6.812989541
          0,           0,         331,      -5.944954342,      -2.247880485,      -4.662910938,     -0.4802281771,      -6.810438648
          0,           0,         332,      -5.946323498,      -2.248798702,      -4.660964179,     -0.4812204642,      -6.807899174
          0,           0,         333,      -5.947699758,      -2.249714885,       -4.65900499,     -0.4822096893,      -6.805371152
          0,           0,         334,      -5.949083791,      -2.250629169,        -4.6570262,     -0.4831959775,      -6.802851841
          0,           0,         335,      -5.950476216,      -2.251541725,      -4.655023501,     -0.4841795279,      -6.800333812
          0,           0,         336,      -5.951877501,      -2.252452713,      -4.652995879,     -0.4851605327,      -6.797821435
          0,           0,         337,      -5.953287981,      -2.253362251,        -4.6509463,     -0.4861391741,      -6.795310107
